,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
2422,0.563,0.0876,-26.467,0.0439,0.986,0.925,0.112,0.117,146.318,490U5azHzbaJRShKWPtOwX,133280
2423,0.331,0.0347,-30.798,0.053,0.992,0.93,0.0923,0.223,66.023,4ckUU6TR19hXSAc5C0DdIf,191272
2424,0.461,0.0256,-26.405,0.052,0.996,0.944,0.109,0.474,130.615,7lUXTcOSlWXNGN25wj7iNf,148115
2425,0.21,0.024,-26.661,0.0353,0.985,0.897,0.105,0.0466,78.367,7jCRVvGKxzAMWDqIiW2T53,139771
2426,0.544,0.0423,-23.922,0.0325,0.99,0.941,0.117,0.241,65.744,1DhBkcETHP709aHSpJozE7,132797
2427,0.417,0.0758,-22.838,0.0322,0.989,0.918,0.109,0.179,108.565,5HAJEsxD0fBSnbdWljzeFh,116706
2428,0.232,0.0264,-32.954,0.0356,0.989,0.907,0.0947,0.233,93.026,1kaj6oW9veB9lAvUuy52TC,137013
2429,0.261,0.0959,-23.699,0.042,0.992,0.868,0.103,0.369,182.65,6znLeGhFx7y3dzLgLWy2WW,193779
2430,0.396,0.0614,-25.126,0.0436,0.995,0.951,0.109,0.127,128.945,7Ia1tIQDGAFfZWYJc1vFcN,133732
2431,0.316,0.0241,-31.383,0.0674,0.995,0.939,0.126,0.229,130.432,57PkNLZYgqsIFKtzQ8R0A6,93288
2432,0.393,0.0214,-24.282,0.105,0.987,0.94,0.0962,0.183,84.958,2w4w29W62gzZ6OWWmilEB6,144146
2433,0.356,0.0845,-25.443,0.033,0.993,0.948,0.0882,0.226,122.989,2e3hqbmp2aSE1EAG7PzEWw,144625
2434,0.402,0.0218,-28.509,0.0423,0.994,0.907,0.113,0.102,131.846,2mUnKFrk4ar3L5Ad8t5T1u,133176
2435,0.437,0.0121,-31.615,0.0433,0.993,0.95,0.104,0.24,89.141,7hy60O24UQtAaocRRt15aC,105643
2436,0.442,0.0744,-26.028,0.0287,0.981,0.858,0.113,0.272,73.706,0f8fnzecrwlGZYOWOHTMz0,109875
2437,0.364,0.0389,-28.416,0.0433,0.992,0.811,0.0944,0.27,100.693,2FgDZyz1kz7fEsKQCvkDJY,100352
2438,0.459,0.0869,-29.039,0.043,0.99,0.929,0.098,0.193,70.702,0vVHC00JNA3FjAAKVcOOEf,270184
2439,0.39,0.101,-25.216,0.0378,0.993,0.933,0.0973,0.313,108.344,1p6Kspzb69RFcNs1Ih87hD,128750
2440,0.419,0.0474,-32.088,0.0349,0.989,0.912,0.1,0.179,82.104,73HWFNQQwgTMWv13iGEfte,100934
2441,0.545,0.0725,-23.375,0.0769,0.995,0.972,0.092,0.53,126.744,2s0aWHa34r7CbfzMjwfuOv,118253
2442,0.465,0.0775,-23.5,0.0463,0.995,0.927,0.122,0.39,74.754,3YKPxRJDUHhnFJUyjV57JQ,138744
2443,0.394,0.0215,-29.686,0.0473,0.996,0.937,0.0774,0.242,75.149,3z4hK6i9TGy2s7kmP6h2qO,125375
2444,0.433,0.00394,-31.458,0.039,0.994,0.951,0.0959,0.42,67.146,0oaMtNH7PDUA1RIf17TDad,90836
2445,0.19,0.0489,-24.889,0.0691,0.993,0.927,0.102,0.187,209.123,0N0Rxym9LnsVtwAdAVcWrQ,126833
2446,0.361,0.0291,-26.634,0.0386,0.994,0.975,0.106,0.127,76.975,0c3pAQGKjwHKo9ilC8i8c5,117272
2447,0.38,0.0218,-29.444,0.0476,0.996,0.923,0.116,0.141,132.331,2GC539ITylxw4pnWyRg0dz,176000
2448,0.235,0.0177,-31.596,0.0362,0.989,0.919,0.0917,0.0464,103.05,7fgqEIEV6kpswoBsgru92Z,155361
2449,0.239,0.0262,-23.449,0.0389,0.988,0.94,0.102,0.205,183.989,5X6BWVCR7MyuefPUhw6FQP,138019
2450,0.299,0.00502,-32.539,0.0557,0.996,0.934,0.0881,0.0395,124.347,4BKyaEiMkhd82gOp47YvLv,149763
2451,0.371,0.0297,-30.396,0.0481,0.993,0.946,0.112,0.502,73.335,4Js006shgozGVBa03rr3Wg,140250
2452,0.217,0.00554,-30.574,0.0537,0.992,0.947,0.1,0.0935,179.164,4Xt9TNdtaUx6ITgptTbshv,150432
2453,0.261,0.112,-27.243,0.0615,0.995,0.955,0.105,0.547,178.463,2btWmph1fQnDcnzYBJNKmI,131033
2454,0.322,0.0171,-27.399,0.0449,0.992,0.948,0.106,0.155,168.083,4SGQ9TT7NTUAMnYvuwsWfW,125578
2455,0.361,0.0492,-25.115,0.0336,0.976,0.892,0.0915,0.247,140.451,1YAneLq79WDFeKZABB6KcD,165496
2456,0.275,0.0374,-27.744,0.0408,0.996,0.937,0.0921,0.0808,105.217,4giGWcqJCtpXnQHyLd4xmh,105192
2457,0.362,0.0286,-31.386,0.0378,0.988,0.913,0.0928,0.219,64.919,2GLPAM5vr3dyAJMKEO5R8a,156939
2458,0.548,0.153,-22.635,0.0313,0.976,0.91,0.106,0.261,135.216,0Orm7akGhYu09YPzKHZBpB,144000
2459,0.301,0.0212,-31.384,0.0447,0.969,0.946,0.114,0.266,122.018,2eB6dVkwbCJayvgplBO6Nt,182407
2460,0.314,0.0417,-34.392,0.0534,0.996,0.956,0.12,0.393,69.21,6ydpaFmEXXTMSz5igZ9ffh,160250
2461,0.391,0.00944,-26.725,0.0421,0.987,0.888,0.112,0.246,134.928,4ldRxzeHrTWwBXyWTII5Hu,124000
2462,0.581,0.017,-24.569,0.046,0.994,0.952,0.112,0.427,123.941,0axAOvyLwfINcKe3tw7U2f,139718
2463,0.321,0.0269,-27.988,0.0312,0.989,0.891,0.105,0.193,90.174,7zVpXNJWZTx9VFGsASdvDb,156706
2464,0.31,0.0531,-26.352,0.046,0.993,0.933,0.111,0.156,88.243,0E6dS91D3AYdAKRKTCB5YI,137786
2465,0.44,0.0411,-26.584,0.039,0.991,0.905,0.106,0.309,81.284,7k0Bl76i5qEYv3lTDwvQBC,106272
2466,0.331,0.0225,-25.558,0.0743,0.994,0.893,0.109,0.0711,67.898,03MQLVWZhp4MTuM1HVnnSg,134020
2467,0.177,0.00694,-35.824,0.0484,0.995,0.919,0.104,0.156,66.04,0BHztZUI5SylNIvPczGyuO,124164
2468,0.311,0.0233,-26.521,0.0669,0.988,0.923,0.0996,0.0605,66.221,33HoZWD63mWWv0IwfP4lv9,135114
2469,0.341,0.0382,-28.338,0.0346,0.988,0.944,0.108,0.0699,49.081,70lRqVSamttPdEudO79Lbz,206118
2470,0.384,0.136,-22.949,0.0444,0.968,0.945,0.107,0.147,119.249,6FTgfZZTT8Z60nMoI5efst,154819
2471,0.269,0.0201,-30.256,0.0535,0.994,0.964,0.0957,0.125,212.313,6jx8SZbJywx8lhUHFvhqEa,154516
2472,0.396,0.0338,-24.622,0.03,0.984,0.883,0.109,0.272,70.082,1mUz05wyJ0BFwLDOQ48wH7,139187
2473,0.454,0.0718,-25.615,0.0391,0.989,0.919,0.0971,0.0976,108.089,0qAeFviExQpYRdEP0KA2GV,197298
2474,0.227,0.108,-24.734,0.0494,0.992,0.929,0.105,0.213,124.314,4dC7pbM5hJxRvU7BJ4hVWC,146633
2475,0.362,0.0183,-23.91,0.0359,0.992,0.82,0.0985,0.135,66.75,65wvZI844ajGF4HaQfG1WO,215000
2476,0.32,0.0298,-26.861,0.0369,0.993,0.94,0.11,0.165,110.052,5wsqAeIRP9mmZBVRua7ShH,158000
2477,0.404,0.0341,-27.587,0.0611,0.995,0.923,0.117,0.239,105.706,0NInoCrExhcGEZFnRBBo0o,157171
2478,0.313,0.0265,-31.554,0.0386,0.989,0.865,0.106,0.226,145.651,0n17B5FkksZjFYeOUMvceQ,116178
2479,0.497,0.0928,-29.672,0.0341,0.987,0.916,0.103,0.224,72.904,3QDpj4QuN10FOJXdCQOwOP,120280
2480,0.305,0.154,-25.464,0.0472,0.995,0.955,0.102,0.758,174.774,4QrPWOb1WaNKpJcurzUsgI,140913
2481,0.412,0.0419,-29.091,0.0368,0.994,0.865,0.102,0.234,73.853,3nWR11uRHUQ2aa6XqtPAfx,150706
2482,0.357,0.109,-20.202,0.0315,0.985,0.92,0.102,0.144,77.44,6xRvgTp2yFfkOua9icx0rD,122500
2483,0.329,0.0789,-20.248,0.0395,0.971,0.896,0.118,0.0714,122.298,61LRf67gHGilGO4DbIecZz,155693
2484,0.44,0.0261,-27.751,0.0423,0.994,0.936,0.108,0.553,74.032,0PDORoWxzxbquaPnFGcE8I,167763
2485,0.316,0.0174,-29.547,0.0462,0.985,0.915,0.0824,0.238,128.743,56PecDEcWIbzGcuTWvhLOE,150752
2486,0.274,0.0202,-26.643,0.0393,0.994,0.879,0.144,0.189,139.797,1j13HkUceNuucwQjJNIWxe,171000
2487,0.323,0.0513,-25.446,0.0449,0.986,0.931,0.112,0.496,79.157,1FVaEmntOX3Qf2Ng5wdMok,131424
2488,0.134,0.0129,-32.998,0.043,0.988,0.847,0.0845,0.0931,169.992,3i9ASMFumHrCMwod4acFuL,207000
2489,0.453,0.0619,-26.937,0.035,0.993,0.883,0.0835,0.275,138.143,1BshZyebub5iJgEBY26zKl,185620
2490,0.428,0.0598,-27.332,0.065,0.995,0.952,0.0978,0.119,140.933,7aN5c4Faf6EI3u5gLojcRC,127681
2491,0.319,0.0526,-25.045,0.0444,0.943,0.911,0.109,0.0929,122.979,61XbmxQ86EZ3iiY9rZLFij,170700
2492,0.204,0.0299,-29.924,0.0431,0.992,0.902,0.0955,0.0929,145.712,4IiRsVQYU8d8RTZuwBIkJR,147000
2493,0.292,0.109,-28.711,0.0286,0.97,0.928,0.104,0.153,97.593,6zcqQGrFvzNacJmzAm8Ga0,133991
2494,0.393,0.104,-26.878,0.0425,0.988,0.922,0.0995,0.378,163.274,2MQYYyWv4oin7VlNQDFb6n,192359
2495,0.625,0.0114,-30.691,0.0359,0.995,0.924,0.0881,0.534,107.103,6Zn3YUW28L4M2Smxz7tyIB,188734
2496,0.28,0.1,-23.549,0.0391,0.97,0.954,0.109,0.263,96.365,2gx4U9R8v4vZBcxKIV8oLz,137489
2497,0.317,0.00747,-23.717,0.0387,0.982,0.964,0.112,0.155,88.677,3Qwlg0GoR7oYU1V4liyYNa,167085
2498,0.618,0.0308,-28.803,0.0497,0.991,0.922,0.0905,0.123,109.457,6FtLNMNLA6WPWwyLSM9TEC,136082
2499,0.36,0.0297,-30.767,0.0338,0.994,0.924,0.0898,0.323,103.85,1WmJtAYlrss3fI2jn5NF2R,97286
2500,0.462,0.0547,-25.84,0.0636,0.989,0.963,0.109,0.132,82.729,75Y41KT0PeczPom4iZFs87,163488
2501,0.156,0.0534,-28.016,0.0425,0.982,0.946,0.12,0.15,59.303,22H0gtWkqkj0ek7CdJ4xu3,122778
2502,0.329,0.0188,-28.344,0.0358,0.989,0.888,0.105,0.175,137.263,4BwITU6em6YieY3bHak4JH,169250
2503,0.283,0.00966,-29.647,0.0405,0.984,0.891,0.0918,0.115,87.675,3mffU0czrRPDpfUeul2EcJ,187381
2504,0.475,0.0435,-24.419,0.0522,0.994,0.949,0.0977,0.448,61.326,2oXoqsL0WnuxFnX3fpGsSz,123704
2505,0.283,0.0187,-30.582,0.044,0.995,0.895,0.106,0.128,60.795,0Hn8q446fA8GvnmFBspfJ1,172019
2506,0.335,0.0173,-26.267,0.0313,0.947,0.851,0.153,0.222,146.22,6I1qp1q6iTtOCNUXfziWpn,145920
2507,0.281,0.0217,-31.503,0.0387,0.996,0.857,0.101,0.125,91.28,60bojdGBpwUfilmhILcPsK,146000
2508,0.487,0.103,-28.675,0.0423,0.988,0.867,0.109,0.0975,75.008,7DPXSjwzi7XmXSsX6Y6j3u,163200
2509,0.35,0.0573,-26.006,0.0368,0.986,0.938,0.111,0.33,101.023,3FPQTs1k6ZvwQVsD5WJ6tU,166047
2510,0.408,0.0181,-26.835,0.0427,0.978,0.938,0.11,0.184,69.421,72KJyAtPYTjzfDeSZbe9h3,162658
2511,0.398,0.0818,-24.146,0.0461,0.991,0.89,0.105,0.215,89.945,6nXUKDdwjPTmOTfRiU5AvY,119762
2512,0.536,0.195,-27.307,0.0434,0.982,0.947,0.109,0.193,118.397,72Gtr23IMiIGxZCp6LCfX7,164500
2513,0.462,0.0724,-22.757,0.0463,0.981,0.932,0.106,0.232,79.913,0ERBIAjdSC3hfkG9FvHEiN,214250
2514,0.368,0.0577,-28.353,0.0468,0.993,0.978,0.133,0.201,84.498,5d2oRIkm7wSJAVrwUmrM2B,191750
2515,0.365,0.0331,-29.893,0.0367,0.988,0.878,0.0992,0.406,117.268,1tEVoDKgao9fpj3zcek1rE,152787
2516,0.321,0.013,-28.058,0.0387,0.992,0.892,0.103,0.216,106.316,0CNhH6mjashU1e7z0j1LXl,160695
2517,0.205,0.0485,-27.698,0.0396,0.991,0.899,0.089,0.0927,209.422,4hRsKj4mQgoJPYuZtj84FL,144307
2518,0.487,0.0708,-30.666,0.0397,0.99,0.931,0.116,0.49,123.902,6aPNSFUv5X13wjZsjJAbYW,128000
2519,0.341,0.0509,-29.638,0.0385,0.99,0.899,0.0997,0.143,131.792,3d7Tl14KLOVLGvTnzROcKh,167849
2520,0.385,0.0992,-23.949,0.054,0.991,0.946,0.11,0.276,170.46,5rhEwaIiy4GVfJIb9G5SOU,108000
2521,0.388,0.0966,-24.134,0.041,0.985,0.962,0.104,0.0617,116.692,3QIfNvbHw3XP1y6uN9mEeU,112875
2522,0.26,0.168,-25.407,0.0321,0.992,0.96,0.103,0.0968,146.628,6BKGokQ3PKLFqBlCBjCy8J,144846
2523,0.401,0.045,-26.146,0.0389,0.994,0.897,0.114,0.524,133.948,6qur9OV1k8uH56yC9K7cCd,149500
2524,0.316,0.0317,-27.646,0.039,0.992,0.888,0.105,0.493,149.082,5SGDHySVUTpk4fdjRvYGqB,127125
2525,0.27,0.0197,-32.879,0.0452,0.989,0.864,0.106,0.174,104.238,4Yzal0YrY55V7aQeXIeCvL,209300
2526,0.507,0.0414,-28.956,0.0395,0.988,0.942,0.107,0.538,132.344,3nI7ooi7HA8oRVSgCKvcE7,171000
2527,0.265,0.073,-29.161,0.0401,0.991,0.939,0.115,0.147,110.521,37lSjTwceAafdpm011tsGb,148750
2528,0.401,0.0298,-28.419,0.0402,0.992,0.94,0.0982,0.0726,123.833,2LHzhExjWHuUKbccZO96h6,168858
2529,0.47,0.109,-23.997,0.0567,0.995,0.934,0.101,0.614,177.517,3SwnQKMO2D0jOUKxaqIHLw,114725
2530,0.464,0.0586,-24.762,0.046,0.992,0.958,0.0918,0.372,119.581,4MEQkYg6D715wDzzm5r5K6,134467
2531,0.327,0.017,-29.907,0.0375,0.993,0.858,0.102,0.194,62.985,7Mas670FmorgBqp0GnZOHb,156500
2532,0.407,0.02,-31.598,0.0417,0.995,0.927,0.111,0.401,85.606,4bPFGm0IWwjzXVJqG9O98B,128144
2533,0.235,0.0325,-27.994,0.0535,0.994,0.917,0.0751,0.16,189.656,6aFHghBSzxP3QPxS30qqp0,167180
2534,0.331,0.0721,-25.19,0.0371,0.992,0.886,0.111,0.274,84.994,5eVSECRwlo8dpiAVWZImDs,154500
2535,0.488,0.0169,-30.141,0.0812,0.994,0.946,0.111,0.375,94.789,1dl9NpSOGc99QraGZDAzWx,124766
2536,0.177,0.0552,-28.314,0.0371,0.989,0.814,0.124,0.234,170.952,69eVeuJn0NONg1vRdhLmmU,147222
2537,0.334,0.023,-24.851,0.0366,0.99,0.903,0.106,0.161,67.936,4IudYeS170UrdIwjdSP8EH,204875
2538,0.325,0.0393,-28.978,0.0416,0.99,0.903,0.112,0.16,79.123,0G8O0bm8jxkIoz3WPzTElm,161713
2539,0.249,0.136,-24.626,0.0339,0.977,0.914,0.109,0.314,158.634,7IhjDHQ2l4uRgyRNkWgbWt,149123
2540,0.774,0.0607,-25.419,0.059,0.991,0.932,0.11,0.15,110.96,0VHi3PLzP7SMwqkGnKxi1y,133205
2541,0.395,0.0403,-26.37,0.0306,0.993,0.962,0.101,0.225,94.228,6VWXXegvaYsNkEZdKRNtlE,170000
2542,0.199,0.0436,-30.901,0.0484,0.991,0.926,0.104,0.228,178.364,0eKrfTBCTXCvKMvwffIiFP,153250
2543,0.334,0.0559,-31.121,0.0329,0.993,0.944,0.0923,0.0717,110.06,1CzzOIi8GHxhzCaovIHYz4,144510
2544,0.254,0.0263,-32.172,0.0391,0.994,0.829,0.103,0.2,136.887,55as6jfARR6xn5g0ZxChCA,139979
2545,0.517,0.0526,-24.833,0.0331,0.988,0.942,0.107,0.248,70.087,1at46An3uytKsd32hqQkpw,172582
2546,0.392,0.0447,-23.424,0.0472,0.994,0.919,0.111,0.207,114.929,6MvXF1lmeCrBpG75Tz8l9W,142314
2547,0.454,0.0819,-25.82,0.0298,0.96,0.9,0.109,0.298,88.595,3pYRI1DeHnAu5MDsQxdR1U,150000
2548,0.28,0.0387,-26.984,0.0542,0.985,0.923,0.116,0.223,126.47,2E7s7HybOzu68ug7gJWeL0,149000
2549,0.385,0.0527,-25.601,0.0356,0.985,0.904,0.105,0.0868,79.939,5bNtJUg1EE3XP1dMM79Xvl,167295
2550,0.469,0.136,-20.155,0.0494,0.992,0.953,0.0993,0.295,106.85,5pNtFAPRtX6FWcTTJIgt7k,130937
2551,0.401,0.194,-29.149,0.0382,0.985,0.919,0.111,0.525,93.487,6qetTUm5h5LvvHCsALacJt,167500
2552,0.408,0.143,-24.021,0.0358,0.992,0.917,0.102,0.138,114.412,4AvIQWGzD3YoYi2BEAxegJ,195233
2553,0.385,0.0447,-27.466,0.0412,0.993,0.939,0.0804,0.191,79.853,4OfvGX9v55SOo2HvLcaqJF,192269
2554,0.374,0.0405,-29.196,0.0408,0.981,0.924,0.103,0.226,129.413,4iCLo3ZjF6V1RW4Wz18KMz,172813
2555,0.5,0.00885,-31.103,0.045,0.981,0.924,0.105,0.235,119.977,4DOUtqXfuYKR6RqZ3O6TIi,182562
2556,0.314,0.0219,-28.899,0.0343,0.993,0.863,0.119,0.281,74.616,3M0EGPJEuloXdbnrP6cC4j,140000
2557,0.427,0.0533,-28.602,0.0407,0.995,0.908,0.105,0.302,139.467,2b5H5mKnFqxMZtKik6bCej,172250
2558,0.38,0.0196,-27.244,0.0447,0.992,0.935,0.0859,0.477,119.776,3dYsM8x9MLPAN2T3xynwXW,128017
2559,0.461,0.0113,-26.282,0.0384,0.994,0.897,0.121,0.046,59.89,4zUEpKgqktHnXBsVraFPK8,178564
2560,0.344,0.0334,-30.753,0.0454,0.994,0.961,0.1,0.185,95.918,7ekVkcI3ZD4YJbbxpq9mPR,125625
2561,0.274,0.131,-25.746,0.0365,0.99,0.924,0.0974,0.346,96.671,2SQnm2Hx9VCWopW6LMCD3N,184019
2562,0.465,0.0561,-30.924,0.0512,0.989,0.882,0.123,0.697,110.634,2n07NKEPbQ1ABTvhTGJcYj,144500
2563,0.422,0.0265,-26.777,0.0391,0.993,0.937,0.0977,0.23,76.954,4WFF3LgLuK0qGqY1YUdzD6,129901
2564,0.23,0.015,-31.28,0.0446,0.994,0.935,0.103,0.167,122.219,2U98faYK9ltVgZix2ZxZKC,159000
2565,0.343,0.122,-20.408,0.0353,0.984,0.929,0.0948,0.304,185.155,1fKfNwz9b2zkY9SoC5NC7I,138000
2566,0.268,0.0207,-27.861,0.0337,0.995,0.94,0.113,0.25,164.544,1f9RHATlSLTKsEgGjC6lQh,155685
2567,0.441,0.0324,-34.411,0.0419,0.989,0.926,0.0967,0.179,139.504,1CCaaRbixRWqqHYI6HMlqg,209125
2568,0.35,0.068,-25.844,0.0408,0.995,0.942,0.105,0.454,79.26,3DG5USrBXKc74Hf8T1H2jn,136591
2569,0.366,0.0455,-27.952,0.0474,0.995,0.925,0.11,0.295,123.69,5TmkmJXYc4wT0lShzHAHJ0,144059
2570,0.49,0.0271,-28.656,0.0628,0.986,0.886,0.111,0.0953,108.514,6AdGVOupLKxDJTByA1Fs1j,167922
2571,0.352,0.2,-25.565,0.0315,0.995,0.945,0.106,0.276,150.547,4GkIVom3wSy41JEql2fQ72,141125
2572,0.409,0.0209,-26.392,0.0435,0.992,0.903,0.094,0.0901,168.588,2Pmiz2tOtQxnrHsQ9RZuKp,191088
2573,0.289,0.00882,-28.999,0.0389,0.935,0.898,0.115,0.175,133.912,7x29ikGEInCzC5IrN3zMhI,180308
2574,0.442,0.0239,-24.843,0.0507,0.993,0.941,0.093,0.163,117.394,2G2Be7WBq744i4aBamHv8o,160000
2575,0.369,0.0447,-27.445,0.04,0.993,0.889,0.0986,0.0815,136.026,3EhHWAEZpRI78OtJEPoabw,189094
2576,0.359,0.0692,-25.874,0.0358,0.994,0.936,0.101,0.308,84.137,71WIo1goJLTt41X5CuxxOd,163765
2577,0.404,0.104,-25.044,0.0381,0.99,0.935,0.104,0.705,138.516,1eeBSZxZDYT2okIAhcZpno,158156
2578,0.329,0.152,-27.763,0.0418,0.979,0.932,0.11,0.136,133.85,2YabKanL5OYJLGosyYTWdR,128187
2579,0.364,0.0187,-27.396,0.0413,0.985,0.955,0.0951,0.225,113.05,5bHQg9Zu5BjBcwwtKWL8JK,151030
2580,0.435,0.128,-26.297,0.0358,0.97,0.951,0.101,0.166,118.965,3oFGPNVlFHgz8s5rTYnpM7,156260
2581,0.592,0.021,-25.637,0.0377,0.994,0.954,0.0862,0.405,165.054,2VV9vBFleaOfvDkKRxUNR6,144446
2582,0.458,0.0388,-26.227,0.0521,0.992,0.942,0.0964,0.212,116.672,0SndGJp12rItbzoR7DIczf,152000
2583,0.487,0.0416,-24.113,0.055,0.978,0.889,0.0984,0.0947,92.315,6w5UdflXn5t7rLq8pUP4Ft,162420
2584,0.317,0.0349,-30.853,0.037,0.993,0.806,0.117,0.12,74.547,2QV0SPhmLDd9jqshZRnLY5,117625
2585,0.519,0.0348,-25.859,0.0385,0.994,0.914,0.113,0.186,98.795,7LLLc3Gxg6zRm9lKtmuCGR,129123
2586,0.732,0.0149,-29.388,0.0888,0.993,0.951,0.0983,0.228,111.758,2xYggBQVDLV3n75ZuAefGl,136692
2587,0.28,0.0519,-30.469,0.0556,0.986,0.956,0.0986,0.476,169.277,77JZMOwuyKnDpzBAQwwrhh,163153
2588,0.461,0.062,-25.625,0.0356,0.989,0.961,0.0994,0.0656,105.477,0k8MgafLdbRrQaqPbklNtN,110295
2589,0.215,0.109,-27.799,0.0321,0.994,0.873,0.166,0.483,88.886,5ZWodvcCq8kTLjfy821dRO,139110
2590,0.288,0.0294,-29.164,0.0358,0.972,0.917,0.109,0.156,80.046,70oTgyGPmB9ZtU2lrjbZfj,126625
2591,0.455,0.026,-26.911,0.0773,0.994,0.964,0.101,0.186,74.669,22wBRYNiY0W3Kl1Zk6hmAk,134500
2592,0.225,0.131,-29.49,0.0353,0.981,0.915,0.109,0.335,80.615,28EEsmFKYr0HTeCxyEeeqO,215500
2593,0.348,0.238,-21.222,0.0436,0.989,0.899,0.108,0.247,127.367,5q3d5I3rMvfKAuyDvmBwwe,171084
2594,0.43,0.0657,-22.466,0.0393,0.993,0.955,0.0959,0.472,117.877,3hVSL4kM3pVj8YRmBiDcIn,123617
2595,0.365,0.0112,-23.727,0.0337,0.945,0.911,0.12,0.0581,58.402,2pEF97eTTTNC8pbpAVu8SB,155661
2596,0.373,0.0521,-26.05,0.0339,0.994,0.94,0.105,0.246,96.363,0rYtdfXg99nfq9ZUJS4LwY,146250
2597,0.295,0.0136,-32.715,0.0421,0.985,0.891,0.102,0.113,138.742,5iLMqDI5mRCdK2VSIQYf59,146000
2598,0.304,0.0106,-25.948,0.0384,0.992,0.941,0.101,0.298,176.994,4RDQIAeLFsElt58FvN4m6B,146500
2599,0.506,0.0675,-24.751,0.0491,0.984,0.935,0.114,0.323,109.613,2NqMMcqgTtYpAd53apD7aE,122987
2600,0.39,0.0346,-30.959,0.0448,0.994,0.938,0.116,0.223,122.709,1OJmKyPXayT4TID0XE2uxt,148000
2601,0.208,0.00856,-29.484,0.043,0.996,0.929,0.103,0.0359,105.607,6nECGyZZTPXxi38Epefgpi,129044
2602,0.178,0.00712,-32.7,0.0399,0.992,0.906,0.117,0.0374,134.785,19UBwInMQqv987LmQdvu6I,164125
2603,0.44,0.0526,-29.167,0.0573,0.996,0.853,0.223,0.41,94.132,43puambWzfUexLaMUVfR4H,136125
2604,0.358,0.0188,-27.921,0.0384,0.992,0.938,0.113,0.132,55.987,4CJk8MsMYM1y9ve1jpG9Pz,132375
2605,0.401,0.0591,-31.025,0.0455,0.994,0.927,0.163,0.383,64.988,7J1KmTQJFGhkyKHNZBbmc0,146875
2606,0.217,0.0617,-31.146,0.0418,0.982,0.765,0.102,0.228,136.72,2jpKwXSKceFIm2ZJF8gZO7,195762
2607,0.54,0.0542,-24.203,0.0512,0.992,0.96,0.103,0.138,109.981,5TWGzcdRlJzdY93R7ydCYv,167684
2608,0.428,0.085,-24.134,0.0348,0.99,0.904,0.0957,0.382,114.357,1GBNuD6VkNDHXNwL0wgVi2,128247
2609,0.417,0.024,-24.924,0.0378,0.981,0.946,0.112,0.135,68.886,2WaBWRReKqvbWBi2ATw5QE,141193
2610,0.329,0.0284,-28.339,0.0358,0.978,0.788,0.106,0.0783,138.592,4CeTYj1jcn4wVhh7HOHfeM,157375
2611,0.346,0.0397,-22.259,0.0454,0.981,0.942,0.105,0.153,78.327,2wNBTbBMhZ1FDFx5US3u3o,165818
2612,0.264,0.0538,-28.025,0.0324,0.995,0.918,0.0966,0.158,182.486,3biK7UciGCvvdSodatIrD1,158625
2613,0.371,0.0104,-30.996,0.0353,0.99,0.914,0.139,0.394,105.688,7lE18SWzAxh5SfMbie92jN,171086
2614,0.343,0.0133,-25.855,0.0416,0.993,0.948,0.101,0.14,72.186,3e9Gta423esoiEi5AoIApd,126289
2615,0.18,0.156,-24.904,0.0328,0.959,0.868,0.107,0.19,177.079,7wFf7sKhGVHEJRFFrLol7T,197000
2616,0.241,0.0821,-28.862,0.0327,0.938,0.864,0.11,0.207,81.795,67np71K50CRwUfpXqlsXJV,259875
2617,0.438,0.0753,-28.694,0.0496,0.992,0.925,0.103,0.313,121.262,1BKUdbyhGPpzazD1H5L6iB,234376
2618,0.44,0.111,-29.645,0.0347,0.988,0.838,0.122,0.482,133.238,2Ybs9KNO2dlCp6CGBIGtzo,139375
2619,0.442,0.0374,-29.257,0.0438,0.995,0.931,0.0887,0.285,64.724,18pY1jOgghih2kWeKu6Yhw,141792
2620,0.368,0.0272,-24.72,0.043,0.99,0.915,0.103,0.51,79.307,0yAgdDXxal3Em3W4X1bkGq,153525
2621,0.409,0.0104,-33.435,0.0413,0.995,0.914,0.0972,0.527,180.131,2PEiFFvNyMykLb2wxnvBfv,182250
2622,0.528,0.0475,-32.464,0.045,0.996,0.841,0.205,0.263,125.131,6nyxFKqmeUId9413dTb2Hb,154681
2623,0.433,0.0237,-23.815,0.0842,0.995,0.956,0.129,0.283,175.821,0rsGOnRV2avSVuin3XZ5FO,169200
2624,0.35,0.0922,-26.764,0.0426,0.993,0.975,0.109,0.445,119.252,7f6YYO3XtJgWiddeVqnhI0,174353
2625,0.31,0.05,-30.665,0.04,0.993,0.896,0.105,0.349,82.587,6QuO9a1qf3bfEJZL1TeCS2,119579
2626,0.247,0.0197,-28.776,0.0366,0.994,0.934,0.111,0.14,97.733,7w2SNm2phmRjSwl8ftLR8z,134310
2627,0.488,0.0821,-28.357,0.0365,0.991,0.924,0.116,0.199,145.053,6CJRpyYTWrVqVGFbu9rc8r,152375
2628,0.287,0.0245,-27.876,0.0364,0.994,0.908,0.105,0.432,154.272,6lX9u3tr5Au2bxXLdFHd91,151762
2629,0.162,0.00665,-24.185,0.0418,0.979,0.894,0.113,0.04,178.642,6Vy0gvQG1dq7I7yTnNZwiz,188773
